RegioNaam,Region code,Total population (nr.),Men (%),Women (%),<5 years old (%),5-9 years old (%),10-14 years old (%),15-19 years old (%),20-24 years old (%),25-44 years old (%),45-64 years old (%),65-79 years old (%),80+ years old  (%),Total demographic pressure (%),Green pressure (%),Grey pressure (%),Unmarried (%),Married (%),Divorced (%),Widowed (%),Dutch background (%),Migration background - any (%),Migration background - western (%),Migration background - any non-western (%),Migration background - Maroccan (%),"Migration background - former Dutch Antilles, Aruba  (%)",Migration background - Suriname (%),Migration background - Turkey (%),Migration background - remaining non-western (%),Population density (people/km2),Single person households (%),Households without children (%),Households with children (%),Average household size (people/household),Total housing stock (nr.),Newly constructed houses (%),Housing density (houses/km2),Owner-occupied houses (%),Rental houses (%),House ownership unknown (%),Average house price (x 1000EUR),Total students (nr.),Students - secondary education (%),Students - bol (%),Students - bbl (%),Students - hbo (%),Students - university (%),Companies (nr.),"Companies by type - agriculture, forestry and fishery (%)",Companies by type - industry and engery (%),Companies by type - trade and catering industry (%),"Companies by type - transport, information and comunication (%)",Companies by type - financial services and real-estate (%),Companies by type - business services (%),"Companies by type - culture, recreation and other (%)",Cattle (nr.),Sheep (nr.),Goats (nr.),Horses (nr.),Pigs (nr.),Chickens (nr.),Turkeys (nr.),Ducks for slaughter (nr.),Other poultry (nr.),Rabbits (nr.),Fur animals (nr.),Cultivated land (are),Cultivated land by type - agriculture (%),"Cultivated land by type - horticulture, open ground (%)","Cultivated land by type - horticulture, under glass (%)",Cultivated land by type - permanent grassland (%),Cultivated land by type - natural grassland (%),Cultivated land by type - temporary grassland (%),Cultivated land by type - green fodder crops (%),Cars (per 1000 inhabitants),Privately owned cars (per 1000 inhabitants),Motorcycles (per 1000 inhabitants),Mopeds (per 1000 inhabitants),Total road length (km),Road owned by municipality (%),Road owned by province (%),Road owned by state (%),Total area (km2),Districts (nr.),Neighbourhoods (nr.),Kiesgerechtigden,Opkomst,OngeldigeStemmen,BlancoStemmen,GeldigeStemmen,VVD,D66,PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),GROENLINKS,Forum voor Democratie,Partij voor de Dieren,ChristenUnie,Volt,JA21,Staatkundig Gereformeerde Partij (SGP),DENK,50PLUS,BBB,BIJ1,CODE ORANJE,NIDA,Splinter,Piratenpartij,JONG,Trots op Nederland (TROTS),Lijst Henk Krol,NLBeter,"Blanco (Zeven, A.J.L.B.)",LP (Libertaire Partij),OPRECHT,JEZUS LEEFT,DE FEESTPARTIJ (DFP),U-Buntu Connected Front,Vrij en Sociaal Nederland,Partij van de Eenheid,Wij zijn Nederland,Partij voor de Republiek,Modern Nederland,De Groenen
Woudenberg,GM0351,13362.0,0.5005987127675497,0.4994012872324502,6.4,6.7,6.7,7.3,5.3,22.6,26.0,14.2,4.8,85.6,50.3,35.3,30.6,56.9,6.5,6.1,89.4,10.6,4.8,5.9,0.7,0.4,0.3,0.4,4.1,366.0,26.7,32.0,41.3,2.54,5188.0,0.018696993060909793,142.0,72.1,27.8,0.1,331.0,1773.0,0.4709531866892273,0.1500282007896221,0.095882684715172,0.2194021432600112,0.0637337845459672,1280.0,0.078125,0.1875,0.1875,0.05859375,0.125,0.265625,0.09765625,10082.0,207.0,15.0,78.0,18414.0,449465.0,0.0,0.0,0.0,0.0,0.0,213789.0,3.1,0.3,0.0,62.7,1.6,15.7,16.6,504.0,477.0,48.0,66.0,132.0,0.8333333333333334,0.1287878787878787,0.0378787878787878,36.82,1.0,12.0,10215,8763,16,24,8723,1,13,4,10,2,3,8,6,5,9,7,12,11,16,15,14.0,18,23,20,17.0,19,21.0,22.0,29.0,25.0,30.0,24,28.0,32.0,27.0,26.0,31.0,33.0,34.0,35.0,36.0,37.0
Wijk bij Duurstede,GM0352,23914.0,0.4923057623149619,0.5076942376850381,5.0,5.4,5.7,6.6,5.0,20.6,31.5,16.3,3.8,75.0,39.9,35.1,32.5,53.0,9.1,5.4,88.2,11.8,6.4,5.5,1.0,0.4,0.6,0.2,3.2,502.0,27.9,34.3,37.9,2.35,10107.0,0.014346492529929752,212.0,70.2,29.6,0.2,292.0,2830.0,0.466077738515901,0.1749116607773851,0.0872791519434629,0.2053003533568904,0.0664310954063604,2400.0,0.05625,0.175,0.1645833333333333,0.0708333333333333,0.1041666666666666,0.3104166666666667,0.1166666666666666,5980.0,1183.0,1586.0,68.0,3245.0,48295.0,0.0,0.0,0.0,0.0,0.0,295114.0,3.7,13.6,0.0,57.8,7.7,5.8,11.3,520.0,505.0,50.0,54.0,192.0,0.9270833333333334,0.0729166666666666,0.0,50.4,4.0,18.0,18913,15724,26,18,15680,1,2,3,4,5,6,8,7,9,10,12,13,11,15,16,14.0,18,20,17,23.0,21,22.0,25.0,30.0,32.0,24.0,19,28.0,27.0,29.0,26.0,31.0,33.0,34.0,35.0,36.0,37.0
IJsselstein,GM0353,34109.0,0.4860887155882611,0.5139112844117388,4.7,5.5,6.5,7.5,5.5,21.8,30.7,13.5,4.2,72.2,41.7,30.5,36.5,48.2,10.0,5.3,79.2,20.8,7.3,13.5,4.2,0.7,2.8,1.3,4.5,1619.0,30.7,28.4,40.9,2.35,14407.0,0.001179981953217186,684.0,64.2,35.7,0.0,287.0,4738.0,0.4883917264668636,0.1766568172224567,0.0510764035457999,0.1948079358379063,0.0890671169269734,3140.0,0.01592356687898089,0.1464968152866242,0.1719745222929936,0.0891719745222929,0.1226114649681528,0.3296178343949044,0.125796178343949,2586.0,933.0,14.0,31.0,1346.0,0.0,0.0,0.0,0.0,0.0,0.0,109469.0,0.1,0.6,0.0,73.5,3.7,8.6,13.4,452.0,427.0,37.0,53.0,154.0,0.961038961038961,0.0259740259740259,0.0129870129870129,21.68,1.0,30.0,25977,20813,34,32,20747,1,2,3,4,5,6,7,8,9,12,10,14,11,15,13,17.0,19,16,18,20.0,22,23.0,21.0,27.0,25.0,24.0,29,30.0,28.0,32.0,31.0,26.0,33.0,34.0,35.0,36.0,37.0
Zeist,GM0355,64905.0,0.4865110546182882,0.5134889453817117,5.5,6.0,6.0,6.4,5.7,22.8,26.7,14.9,6.0,81.0,43.0,38.0,39.6,44.5,9.6,6.3,76.4,23.6,9.7,14.0,5.8,0.7,1.4,0.9,5.2,1338.0,40.8,26.2,32.9,2.14,29245.0,0.011318174046845614,603.0,52.2,47.3,0.5,373.0,8496.0,0.480108286252354,0.1141713747645951,0.0346045197740113,0.1870291902071563,0.1840866290018832,6820.0,0.0036656891495601175,0.0989736070381231,0.1649560117302052,0.0850439882697947,0.1334310850439882,0.3929618768328445,0.1217008797653959,643.0,587.0,0.0,52.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,30969.0,0.0,8.4,0.0,62.6,19.5,3.8,5.6,565.0,422.0,30.0,51.0,303.0,0.9075907590759076,0.066006600660066,0.0264026402640264,48.65,5.0,35.0,49108,40072,58,71,39943,1,2,4,7,3,9,6,5,10,11,8,14,12,13,15,17.0,19,20,18,21.0,16,22.0,23.0,25.0,24.0,32.0,27,28.0,30.0,29.0,31.0,26.0,33.0,34.0,35.0,36.0,37.0
Nieuwegein,GM0356,63462.0,0.4960763921716933,0.5039236078283067,5.3,5.1,5.0,5.7,5.4,26.0,27.3,16.7,3.6,70.3,35.8,34.5,37.6,47.1,10.1,5.3,72.1,27.9,10.4,17.5,4.1,1.0,3.8,1.4,7.2,2700.0,36.7,29.6,33.7,2.15,28844.0,0.0020801553182637636,1227.0,59.9,39.5,0.6,252.0,7035.0,0.4517412935323383,0.1789623312011371,0.0685145700071073,0.2001421464108031,0.100639658848614,5555.0,0.0036003600360036,0.162016201620162,0.2151215121512151,0.1251125112511251,0.0819081908190819,0.2808280828082808,0.1314131413141314,4.0,718.0,48.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14962.0,0.0,79.9,0.0,20.1,0.0,0.0,0.0,503.0,439.0,34.0,66.0,306.0,0.9084967320261438,0.0163398692810457,0.0718954248366013,25.65,22.0,22.0,49306,37438,72,72,37294,1,2,3,4,5,6,7,8,9,10,12,14,11,15,17,13.0,19,18,20,21.0,16,23.0,22.0,24.0,25.0,27.0,29,30.0,28.0,32.0,31.0,26.0,33.0,34.0,35.0,36.0,37.0
Aalsmeer,GM0358,31859.0,0.4964060391098276,0.5035939608901723,4.5,6.1,7.0,6.7,5.0,22.2,30.0,13.8,4.7,74.8,42.4,32.4,36.5,49.7,8.0,5.8,79.6,20.4,11.3,9.1,1.4,0.4,1.5,0.5,5.3,1584.0,29.1,29.5,41.4,2.39,13217.0,0.005523189831277899,657.0,64.7,35.2,0.0,367.0,4180.0,0.5409090909090909,0.1421052631578947,0.0442583732057416,0.1808612440191387,0.0918660287081339,3990.0,0.03132832080200501,0.150375939849624,0.2431077694235588,0.0927318295739348,0.1340852130325814,0.2481203007518796,0.100250626566416,85.0,80.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49551.0,50.0,17.0,12.6,12.5,0.1,1.4,6.4,539.0,489.0,47.0,111.0,153.0,0.9084967320261438,0.0915032679738562,0.0,32.29,3.0,9.0,23249,19563,23,35,19505,1,2,4,3,8,6,10,12,5,9,7,11,15,14,13,17.0,16,20,18,21.0,23,19.0,22.0,24.0,25.0,27.0,30,28.0,32.0,31.0,34.0,26.0,29.0,33.0,35.0,36.0,37.0
Alkmaar,GM0361,109436.0,0.4948097518184144,0.5051902481815855,4.9,5.3,5.2,5.7,5.3,25.8,28.2,15.3,4.4,68.7,35.4,33.3,40.6,42.5,11.4,5.5,77.4,22.6,9.8,12.9,1.9,1.1,1.4,2.4,6.1,991.0,40.6,27.4,32.0,2.08,51339.0,0.004752722102105611,465.0,58.5,41.4,0.1,245.0,12182.0,0.4601871613856509,0.1814152027581677,0.0765884091282219,0.2065342308323756,0.0752749958955836,10890.0,0.01928374655647383,0.1767676767676767,0.214416896235078,0.0844811753902663,0.0918273645546372,0.2640036730945821,0.1492194674012855,9923.0,8173.0,304.0,356.0,6.0,158753.0,0.0,0.0,0.0,0.0,0.0,662661.0,16.4,7.2,0.0,50.4,11.0,12.0,3.1,455.0,420.0,42.0,85.0,593.0,0.8853288364249579,0.0978077571669477,0.0168634064080944,117.35,11.0,66.0,85247,68680,170,132,68378,1,2,3,7,4,5,6,8,9,11,12,14,10,15,16,17.0,18,20,19,21.0,26,13.0,23.0,22.0,25.0,27.0,30,24.0,29.0,28.0,31.0,34.0,32.0,33.0,35.0,36.0,37.0
Amstelveen,GM0362,91675.0,0.4813198800109081,0.5186801199890919,5.4,6.5,5.7,5.4,6.4,26.1,25.3,13.2,6.0,72.9,39.7,33.2,39.3,46.3,8.5,5.9,54.2,45.8,19.7,26.1,1.7,0.9,3.1,1.5,18.8,2229.0,43.0,23.3,33.8,2.09,42310.0,0.00172536043488537,1029.0,46.8,52.9,0.3,418.0,11855.0,0.4272458878110501,0.0836777730915225,0.0169548713622943,0.1701391817798397,0.3019822859552931,9295.0,0.00914470145239376,0.0753093060785368,0.1828940290478752,0.1183431952662721,0.1371705217859064,0.3587950511027434,0.1194190424959655,1399.0,484.0,178.0,61.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,96504.0,16.2,0.7,3.6,65.2,1.5,2.6,10.1,416.0,369.0,23.0,63.0,342.0,0.9210526315789472,0.0526315789473684,0.0292397660818713,44.08,14.0,47.0,57927,46874,102,74,46698,1,2,3,4,6,7,5,9,11,8,12,10,17,14,15,13.0,19,21,20,18.0,22,16.0,27.0,25.0,23.0,24.0,30,31.0,32.0,28.0,26.0,29.0,33.0,34.0,35.0,36.0,37.0
Amsterdam,GM0363,872757.0,0.4959902928306504,0.5040097071693496,5.3,4.6,4.5,4.8,7.7,36.4,24.1,10.0,2.7,46.6,28.0,18.6,58.5,28.5,9.9,3.1,44.4,55.6,19.5,36.1,8.8,1.4,7.4,5.1,13.4,5273.0,54.5,21.4,24.1,1.81,447351.0,0.005722575785009981,2703.0,29.4,70.1,0.5,418.0,113868.0,0.3357220641444479,0.1280078687603189,0.0272859802578424,0.2142480767204131,0.2947360101169775,141080.0,"9,57E+11",0.074248653246385,0.1666784802948681,0.1400623759569038,0.089913524241565,0.3395945562801247,0.1886163878650411,2711.0,1933.0,425.0,279.0,2422.0,0.0,0.0,0.0,0.0,0.0,0.0,182847.0,4.4,0.7,0.1,83.3,5.1,1.8,4.8,272.0,238.0,23.0,57.0,1853.0,0.9320021586616298,0.0026983270372369,0.0652995143011333,219.49,99.0,479.0,582177,440919,2136,956,437827,2,1,7,6,9,14,11,17,3,5,8,4,10,12,19,15.0,21,20,18,13.0,27,31.0,22.0,16.0,23.0,24.0,25,29.0,33.0,35.0,32.0,28.0,37.0,26.0,30.0,34.0,36.0
Beemster,GM0370,10022.0,0.4992017561364997,0.5007982438635002,5.8,6.1,5.4,5.7,5.1,22.1,29.6,15.5,4.5,75.9,40.7,35.3,36.2,50.9,7.4,5.5,89.1,10.9,6.1,4.8,0.4,0.2,0.9,0.3,3.0,142.0,26.6,32.3,41.1,2.43,4036.0,0.004707631318136769,57.0,75.9,23.9,0.2,388.0,1098.0,0.4899817850637523,0.1766848816029144,0.052823315118397,0.1967213114754098,0.0837887067395264,1280.0,0.1484375,0.171875,0.1484375,0.0703125,0.12109375,0.234375,0.10546875,10153.0,9426.0,1914.0,260.0,2385.0,0.0,0.0,0.0,0.0,0.0,0.0,568889.0,17.1,2.9,0.1,42.1,1.2,29.8,7.0,530.0,507.0,58.0,89.0,191.0,0.7958115183246073,0.1204188481675392,0.0837696335078534,72.07,2.0,10.0,7870,6732,11,8,6713,1,2,3,4,6,5,8,9,7,16,12,11,10,15,14,17.0,18,20,21,13.0,25,23.0,22.0,24.0,26.0,30.0,27,19.0,28.0,29.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0
Bergen,GM0373,29839.0,0.4825563859378665,0.5174436140621335,2.7,3.9,5.2,6.1,4.4,14.0,31.0,24.1,8.5,102.0,36.3,65.8,32.5,48.5,10.7,8.4,86.4,13.6,9.8,3.9,0.1,0.3,0.3,0.1,3.0,302.0,37.2,33.2,29.6,2.09,15344.0,0.0014989572471324295,155.0,67.0,32.5,0.5,439.0,3134.0,0.5,0.1455009572431397,0.0638162093171665,0.1876196553924697,0.103063178047224,3685.0,0.032564450474898234,0.1424694708276797,0.2238805970149253,0.0583446404341926,0.1519674355495251,0.2564450474898236,0.1343283582089552,3239.0,4174.0,17.0,718.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,289280.0,4.4,19.3,0.0,61.7,7.7,4.2,2.6,539.0,518.0,51.0,90.0,305.0,0.8885245901639345,0.0590163934426229,0.0524590163934426,120.23,7.0,36.0,24347,20789,34,45,20710,1,2,3,4,9,6,7,5,8,12,11,10,16,15,26,18.0,20,17,21,23.0,13,22.0,25.0,24.0,14.0,27.0,30,28.0,29.0,19.0,34.0,31.0,32.0,33.0,35.0,36.0,37.0
Beverwijk,GM0375,41626.0,0.5022341805602267,0.4977658194397732,5.3,5.3,5.4,5.6,5.5,26.3,28.3,13.6,4.7,66.2,35.8,30.4,38.8,44.1,11.1,6.0,72.3,27.7,12.1,15.6,1.2,0.4,0.9,5.6,7.5,2262.0,38.2,26.7,35.1,2.16,19403.0,0.004174612173375251,1054.0,55.0,44.9,0.1,240.0,4660.0,0.4525751072961373,0.1952789699570815,0.0888412017167381,0.1933476394849785,0.0699570815450643,4090.0,0.004889975550122249,0.2176039119804401,0.2970660146699266,0.0831295843520782,0.0819070904645476,0.2053789731051344,0.10880195599022,404.0,216.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24017.0,16.1,7.6,0.2,63.2,0.0,2.3,10.5,467.0,441.0,41.0,91.0,180.0,0.9277777777777778,0.0222222222222222,0.0555555555555555,20.09,11.0,36.0,30700,23295,41,54,23200,1,2,3,5,8,4,6,7,9,12,14,11,15,10,17,18.0,20,19,16,23.0,21,22.0,24.0,13.0,25.0,30.0,28,27.0,32.0,34.0,31.0,26.0,29.0,33.0,35.0,36.0,37.0
Blaricum,GM0376,11540.0,0.4869150779896014,0.5130849220103986,6.8,6.1,5.6,6.0,3.3,20.3,27.0,19.8,5.0,97.2,48.3,48.9,29.9,53.7,9.9,6.4,80.2,19.8,10.8,8.9,2.5,0.4,0.8,0.9,4.4,1038.0,30.3,31.9,37.8,2.32,5075.0,0.02108374384236453,457.0,69.2,29.9,0.9,647.0,1271.0,0.5759244689221086,0.1172305271439811,0.03147128245476,0.1431943351691581,0.1321793863099921,1615.0,0.006191950464396285,0.0959752321981424,0.1424148606811145,0.0866873065015479,0.1857585139318885,0.3746130030959752,0.1114551083591331,94.0,300.0,6.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17969.0,8.3,0.9,0.0,70.5,17.2,1.1,2.1,587.0,556.0,35.0,75.0,96.0,0.9270833333333334,0.0208333333333333,0.0520833333333333,15.56,1.0,9.0,8896,7692,13,8,7671,1,2,4,3,8,6,5,12,9,11,7,10,14,15,19,18.0,13,16,20,17.0,21,22.0,23.0,24.0,25.0,27.0,28,30.0,31.0,26.0,29.0,32.0,33.0,34.0,35.0,36.0,37.0
Bloemendaal,GM0377,23571.0,0.482966356964066,0.517033643035934,3.9,6.5,7.1,7.2,3.6,14.8,30.0,18.6,8.2,106.3,51.1,55.3,32.0,52.1,8.7,7.2,80.8,19.2,13.9,5.3,0.3,0.5,0.6,0.4,3.6,592.0,31.5,31.3,37.3,2.34,10034.0,0.012058999402033088,252.0,70.8,27.4,1.7,750.0,3090.0,0.6236245954692556,0.0634304207119741,0.0122977346278317,0.1381877022653721,0.1624595469255663,3065.0,0.0032626427406199023,0.0587275693311582,0.132137030995106,0.0570962479608482,0.2071778140293637,0.4420880913539967,0.099510603588907,190.0,98.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15329.0,0.0,22.3,0.0,77.4,0.0,0.3,0.0,522.0,496.0,34.0,62.0,143.0,0.916083916083916,0.0839160839160839,0.0,45.23,5.0,22.0,17760,15683,24,31,15628,1,2,4,9,11,3,6,7,8,5,12,10,15,17,20,13.0,18,14,16,23.0,21,22.0,25.0,24.0,27.0,32.0,30,28.0,19.0,26.0,29.0,31.0,33.0,34.0,35.0,36.0,37.0
Castricum,GM0383,35986.0,0.4933585283165675,0.5066414716834324,4.4,4.9,5.2,6.3,5.5,19.2,29.6,18.2,6.7,84.3,38.3,46.0,35.0,49.7,8.4,6.9,88.3,11.7,7.1,4.5,0.1,0.4,0.5,0.3,3.3,724.0,33.0,32.4,34.6,2.25,16056.0,0.01002740408570005,323.0,75.1,24.3,0.6,343.0,4405.0,0.4497162315550511,0.1452894438138479,0.0597048808172531,0.2360953461975028,0.109194097616345,3555.0,0.02250351617440225,0.1673699015471167,0.180028129395218,0.0731364275668073,0.1265822784810126,0.2869198312236287,0.1420534458509142,3113.0,1612.0,19.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160685.0,0.1,5.7,0.1,64.9,17.3,7.1,4.8,489.0,468.0,53.0,63.0,212.0,0.9245283018867924,0.0518867924528301,0.0235849056603773,60.4,8.0,19.0,27119,25279,24,45,25210,1,2,4,3,7,6,9,5,8,11,12,10,15,16,17,18.0,20,14,22,21.0,23,13.0,26.0,25.0,24.0,27.0,30,29.0,28.0,19.0,34.0,31.0,32.0,33.0,35.0,36.0,37.0
Diemen,GM0384,30780.0,0.4889213775178687,0.5110786224821312,5.5,4.9,4.5,5.8,10.7,29.8,23.6,11.3,3.9,56.1,32.3,23.8,50.9,36.5,8.5,4.2,52.1,47.9,17.5,30.4,3.4,2.0,8.1,2.9,13.9,2566.0,47.7,23.1,29.2,1.95,15015.0,0.030036630036630037,1252.0,40.8,59.1,0.2,301.0,5344.0,0.2531811377245509,0.0973053892215568,0.0226422155688622,0.2559880239520958,0.3708832335329341,3130.0,0.001597444089456869,0.1230031948881789,0.194888178913738,0.1501597444089457,0.0878594249201278,0.305111821086262,0.1389776357827476,30.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2897.0,0.0,0.0,0.0,42.3,57.4,0.3,0.0,335.0,316.0,29.0,80.0,119.0,0.8487394957983193,0.0,0.1512605042016806,14.04,8.0,37.0,22280,16374,46,45,16283,2,1,7,3,6,5,9,4,11,8,17,14,12,10,15,19.0,18,21,20,13.0,22,24.0,16.0,23.0,27.0,25.0,31,28.0,32.0,30.0,34.0,26.0,29.0,33.0,35.0,36.0,37.0
Edam-Volendam,GM0385,36197.0,0.4999585601016659,0.5000414398983342,4.6,5.0,6.2,6.7,6.0,21.5,28.8,17.1,4.1,77.5,39.9,37.6,34.0,53.4,6.9,5.8,90.5,9.5,4.4,5.1,1.1,0.1,0.4,0.2,3.3,666.0,28.2,31.5,40.3,2.42,15120.0,0.02056878306878307,278.0,77.6,22.0,0.4,303.0,4555.0,0.4821075740944017,0.1552140504939626,0.0862788144895718,0.1806805708013172,0.0957189901207464,4500.0,0.022222222222222223,0.3466666666666667,0.1655555555555555,0.0455555555555555,0.1233333333333333,0.1855555555555555,0.1111111111111111,6182.0,3793.0,28.0,279.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,334665.0,3.6,0.0,0.0,75.9,8.1,7.1,5.3,419.0,389.0,32.0,87.0,247.0,0.8825910931174089,0.1093117408906882,0.0040485829959514,80.0,10.0,27.0,28786,24295,47,19,24229,3,1,4,2,8,12,6,9,5,7,11,16,10,15,18,14.0,17,20,21,23.0,13,22.0,24.0,19.0,25.0,26.0,30,29.0,27.0,34.0,28.0,31.0,32.0,33.0,35.0,36.0,37.0
Enkhuizen,GM0388,18591.0,0.5016405787746759,0.498359421225324,4.7,5.0,5.8,5.6,5.0,23.7,28.2,17.1,4.9,75.9,37.3,38.7,34.7,47.6,11.3,6.3,83.1,16.9,9.5,7.4,0.7,0.4,0.6,2.0,3.9,1466.0,37.7,30.5,31.9,2.12,8824.0,0.003966455122393473,696.0,60.7,38.7,0.7,227.0,1990.0,0.4919597989949749,0.1944723618090452,0.0984924623115577,0.1728643216080402,0.0422110552763819,1875.0,0.021333333333333333,0.264,0.208,0.072,0.0906666666666666,0.208,0.1333333333333333,476.0,1306.0,2.0,0.0,0.0,24251.0,0.0,0.0,0.0,0.0,0.0,37877.0,1.3,25.0,6.1,23.6,0.0,40.2,3.8,435.0,423.0,37.0,63.0,102.0,0.9509803921568628,0.0490196078431372,0.0,116.25,2.0,8.0,14298,11305,24,19,11262,1,2,3,5,4,8,6,9,7,12,10,11,13,14,15,18.0,16,20,17,21.0,22,23.0,26.0,25.0,30.0,19.0,24,27.0,28.0,29.0,34.0,31.0,32.0,33.0,35.0,36.0,37.0
Haarlem,GM0392,162902.0,0.49054032485789,0.50945967514211,5.7,5.8,5.4,5.1,5.1,29.3,26.5,12.8,4.3,64.2,36.1,28.1,46.1,38.4,10.3,5.2,69.2,30.8,14.3,16.5,3.3,0.7,1.4,4.1,7.0,5585.0,43.6,24.5,31.8,2.06,76436.0,0.007718875922340259,2621.0,53.0,46.8,0.2,358.0,18128.0,0.480968667255075,0.1355913503971756,0.0383936451897616,0.2214805825242718,0.1235657546337158,18940.0,0.0013199577613516368,0.1346356916578669,0.1747624076029567,0.1079725448785638,0.0807814149947201,0.3466209081309398,0.1539070749736008,155.0,13.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10079.0,1.7,11.8,0.4,85.9,0.0,0.1,0.0,383.0,359.0,32.0,68.0,442.0,0.9751131221719456,0.0180995475113122,0.006787330316742,32.09,21.0,111.0,116791,94270,332,138,93800,2,1,7,3,6,9,5,11,4,8,14,12,10,17,15,20.0,18,21,19,23.0,13,16.0,22.0,25.0,24.0,30.0,27,32.0,28.0,34.0,31.0,26.0,29.0,33.0,35.0,36.0,37.0
Haarlemmermeer,GM0394,156002.0,0.4979231035499545,0.5020768964500455,4.8,5.6,6.6,6.8,5.7,23.6,29.9,13.4,3.6,68.9,40.2,28.7,37.2,49.1,9.0,4.8,71.5,28.5,11.7,16.8,2.6,0.8,3.1,1.7,8.6,790.0,30.8,27.8,41.5,2.35,64195.0,0.015966975621154296,325.0,67.2,32.7,0.1,337.0,21159.0,0.4923673141452809,0.1699985821636183,0.0454180254265324,0.1935819273122548,0.0986341509523134,18185.0,0.020346439373109707,0.1506736321143799,0.2111630464668683,0.128127577673907,0.1119054165521033,0.2766015947209238,0.1009073412152873,2723.0,1859.0,73.0,352.0,2.0,328844.0,0.0,0.0,0.0,0.0,0.0,842214.0,65.8,5.4,0.7,19.1,0.9,6.0,2.0,823.0,462.0,47.0,95.0,1037.0,0.7917068466730954,0.081967213114754,0.1253616200578592,206.31,18.0,96.0,114623,91180,190,172,90818,1,2,3,4,8,5,6,7,9,12,10,11,14,15,17,13.0,19,18,20,16.0,23,22.0,21.0,24.0,25.0,30.0,27,28.0,31.0,32.0,34.0,26.0,29.0,33.0,35.0,36.0,37.0
Heemskerk,GM0396,39182.0,0.489612577203818,0.5103874227961819,4.4,4.9,5.3,5.9,5.5,21.9,29.7,16.0,6.3,75.0,36.0,39.0,34.0,48.7,10.3,7.0,79.1,20.9,9.5,11.3,0.9,0.4,1.0,2.7,6.3,1433.0,33.3,31.2,35.5,2.23,17578.0,0.003584025486403459,643.0,59.7,40.2,0.1,283.0,4569.0,0.4340118187787262,0.1926023199824907,0.084482381265047,0.2107682206172028,0.0781352593565331,2905.0,0.03098106712564544,0.1858864027538726,0.225473321858864,0.0826161790017211,0.1067125645438898,0.2375215146299483,0.1325301204819277,619.0,1340.0,104.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31720.0,1.4,40.1,3.3,45.5,3.1,4.2,2.5,482.0,464.0,43.0,76.0,190.0,0.963157894736842,0.0052631578947368,0.0368421052631578,31.68,11.0,38.0,30743,24093,49,38,24006,1,2,3,4,5,8,6,7,9,12,11,14,10,15,16,18.0,20,17,23,13.0,19,22.0,21.0,25.0,30.0,24.0,27,28.0,32.0,34.0,26.0,29.0,31.0,33.0,35.0,36.0,37.0
Heemstede,GM0397,27234.0,0.4727546449291327,0.5272453550708673,5.2,6.2,6.4,5.9,3.5,17.8,28.1,18.6,8.3,102.2,47.8,54.4,33.0,49.0,9.9,8.1,79.8,20.2,13.1,7.1,0.6,0.5,0.7,0.5,4.8,2968.0,36.7,28.5,34.8,2.21,12628.0,0.015362686094393412,1376.0,65.0,34.3,0.7,546.0,3165.0,0.604739336492891,0.0789889415481832,0.0199052132701421,0.1554502369668246,0.1409162717219589,3235.0,0.00463678516228748,0.0865533230293663,0.1591962905718701,0.071097372488408,0.1483771251931993,0.4250386398763524,0.1051004636785162,69.0,0.0,0.0,0.0,0.0,1701.0,0.0,0.0,0.0,0.0,0.0,5666.0,0.0,1.3,0.8,97.9,0.0,0.0,0.0,490.0,464.0,27.0,56.0,101.0,0.99009900990099,0.0099009900990099,0.0,9.64,3.0,14.0,20624,18013,19,11,17983,1,2,4,7,3,6,9,11,5,8,12,10,15,14,17,18.0,20,13,23,21.0,22,24.0,25.0,19.0,16.0,27.0,32,28.0,30.0,26.0,29.0,31.0,33.0,34.0,35.0,36.0,37.0
